22.50;100902.00;8.6.2022;8:27:56;12.00;546580.31;99351.39;-5.10;0.00
22.50;100900.00;8.6.2022;8:27:57;12.00;546580.31;99351.39;-5.00;0.00
22.50;100893.00;8.6.2022;8:27:58;12.00;546580.31;99351.40;-4.80;0.02
22.50;100905.00;8.6.2022;8:27:59;12.00;546580.31;99351.40;-4.70;0.04
22.50;100902.00;8.6.2022;8:28:0;12.00;546580.31;99351.40;-4.60;0.02
22.50;100898.00;8.6.2022;8:28:1;12.00;546580.31;99351.41;-4.40;0.00
22.50;100902.00;8.6.2022;8:28:2;12.00;546580.31;99351.41;-4.30;0.02
22.50;100904.00;8.6.2022;8:28:3;12.00;546580.31;99351.40;-4.20;0.04
22.50;100904.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100899.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100904.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100897.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100896.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100894.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100905.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100907.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100903.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100910.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100907.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100902.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100907.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100890.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100902.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100901.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100911.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100909.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100905.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100912.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100909.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100908.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100899.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100901.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100905.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100904.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100906.00;8.6.2022;8:28:4;12.00;546580.31;99351.40;-4.10;0.04
22.50;100914.00;8.6.2022;8:28:32;12.00;546580.38;99351.42;-4.10;0.04
22.50;100907.00;8.6.2022;8:28:33;12.00;546580.38;99351.42;-4.10;0.02
22.50;100910.00;8.6.2022;8:28:34;12.00;546580.38;99351.42;-4.10;0.00
22.50;100911.00;8.6.2022;8:28:35;12.00;546580.38;99351.42;-3.90;0.04
22.50;100913.00;8.6.2022;8:28:36;12.00;546580.38;99351.42;-4.00;0.06
22.50;100915.00;8.6.2022;8:28:37;12.00;546580.38;99351.42;-4.00;0.00
22.50;100909.00;8.6.2022;8:28:38;12.00;546580.38;99351.42;-4.10;0.04
22.50;100914.00;8.6.2022;8:28:39;12.00;546580.38;99351.41;-4.20;0.04
22.50;100907.00;8.6.2022;8:28:40;12.00;546580.38;99351.41;-4.20;0.09
22.50;100904.00;8.6.2022;8:28:41;12.00;546580.38;99351.41;-4.30;0.04
22.50;100905.00;8.6.2022;8:28:42;12.00;546580.38;99351.41;-4.40;0.00
22.50;100904.00;8.6.2022;8:28:43;12.00;546580.38;99351.42;-4.40;0.07
22.50;100906.00;8.6.2022;8:28:44;12.00;546580.38;99351.42;-4.40;0.04
22.50;100902.00;8.6.2022;8:28:45;12.00;546580.38;99351.42;-4.30;0.02
22.50;100907.00;8.6.2022;8:28:46;12.00;546580.38;99351.44;-4.20;0.02
22.50;100908.00;8.6.2022;8:28:47;12.00;546580.38;99351.44;-4.10;0.09
22.50;100903.00;8.6.2022;8:28:48;12.00;546580.38;99351.45;-4.00;0.04
22.50;100903.00;8.6.2022;8:28:49;12.00;546580.38;99351.45;-4.00;0.04
22.50;100903.00;8.6.2022;8:28:50;12.00;546580.38;99351.46;-3.90;0.06
22.50;100905.00;8.6.2022;8:28:51;12.00;546580.38;99351.46;-3.80;0.06
22.50;100908.00;8.6.2022;8:28:51;12.00;546580.38;99351.46;-3.80;0.06
22.50;100910.00;8.6.2022;8:28:51;12.00;546580.38;99351.46;-3.80;0.06
22.50;100905.00;8.6.2022;8:28:51;12.00;546580.38;99351.46;-3.80;0.06
22.50;100910.00;8.6.2022;8:28:56;12.00;546580.38;99351.48;-3.80;0.00
22.50;100909.00;8.6.2022;8:28:57;12.00;546580.38;99351.48;-4.10;0.02
22.50;100911.00;8.6.2022;8:28:58;12.00;546580.38;99351.48;-4.30;0.02
22.50;100902.00;8.6.2022;8:28:59;12.00;546580.38;99351.48;-4.40;0.02
22.50;100903.00;8.6.2022;8:29:0;12.00;546580.38;99351.48;-4.60;0.06
22.50;100897.00;8.6.2022;8:29:1;12.00;546580.38;99351.48;-4.80;0.02
22.50;100899.00;8.6.2022;8:29:2;12.00;546580.38;99351.46;-5.00;0.02
22.50;100910.00;8.6.2022;8:29:3;12.00;546580.38;99351.46;-5.10;0.06
22.50;100908.00;8.6.2022;8:29:4;12.00;546580.38;99351.46;-5.30;0.04
22.50;100906.00;8.6.2022;8:29:5;12.00;546580.38;99351.45;-5.50;0.04
22.50;100912.00;8.6.2022;8:29:6;12.00;546580.38;99351.45;-5.70;0.04
22.50;100910.00;8.6.2022;8:29:7;12.00;546580.38;99351.45;-5.80;0.02
22.50;100905.00;8.6.2022;8:29:8;12.00;546580.38;99351.45;-5.90;0.00
22.50;100903.00;8.6.2022;8:29:9;12.00;546580.38;99351.45;-6.10;0.04
22.50;100905.00;8.6.2022;8:29:10;12.00;546580.38;99351.45;-6.20;0.02
22.50;100904.00;8.6.2022;8:29:11;12.00;546580.38;99351.45;-6.30;0.06
22.40;100903.00;8.6.2022;8:29:12;12.00;546580.38;99351.45;-6.30;0.02
22.40;100903.00;8.6.2022;8:29:13;12.00;546580.38;99351.45;-6.40;0.00
22.50;100905.00;8.6.2022;8:29:14;12.00;546580.38;99351.45;-6.40;0.04
22.40;100909.00;8.6.2022;8:29:15;12.00;546580.38;99351.46;-6.40;0.00
22.40;100900.00;8.6.2022;8:29:16;12.00;546580.38;99351.46;-6.40;0.00
22.40;100900.00;8.6.2022;8:29:17;12.00;546580.38;99351.45;-6.50;0.04
22.40;100907.00;8.6.2022;8:29:18;12.00;546580.38;99351.45;-6.50;0.02
22.40;100900.00;8.6.2022;8:29:19;12.00;546580.38;99351.45;-6.50;0.04
22.40;100905.00;8.6.2022;8:29:20;12.00;546580.38;99351.45;-6.50;0.02
22.40;100908.00;8.6.2022;8:29:21;12.00;546580.38;99351.45;-6.50;0.00
22.40;100905.00;8.6.2022;8:29:22;12.00;546580.38;99351.45;-6.50;0.00
22.40;100901.00;8.6.2022;8:29:23;12.00;546580.38;99351.45;-6.50;0.02
22.40;100900.00;8.6.2022;8:29:24;12.00;546580.38;99351.44;-6.50;0.00
22.40;100902.00;8.6.2022;8:29:25;12.00;546580.38;99351.44;-6.40;0.04
22.40;100899.00;8.6.2022;8:29:26;12.00;546580.38;99351.44;-6.30;0.02
22.40;100899.00;8.6.2022;8:29:27;12.00;546580.38;99351.44;-6.10;0.04
22.40;100905.00;8.6.2022;8:29:28;12.00;546580.38;99351.42;-6.00;0.06
22.40;100906.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100901.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100915.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100904.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100905.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100903.00;8.6.2022;8:29:29;12.00;546580.38;99351.42;-5.80;0.02
22.40;100909.00;8.6.2022;8:29:35;12.00;546580.38;99351.45;-5.80;0.02
22.40;100906.00;8.6.2022;8:29:37;12.00;546580.38;99351.48;-5.80;0.04
22.40;100902.00;8.6.2022;8:29:38;12.00;546580.38;99351.48;-5.80;0.02
22.40;100899.00;8.6.2022;8:29:39;12.00;546580.38;99351.48;-3.80;0.02
22.40;100906.00;8.6.2022;8:29:40;12.00;546580.38;99351.48;-3.40;0.04
22.40;100908.00;8.6.2022;8:29:41;12.00;546580.38;99351.46;-3.30;0.04
22.40;100899.00;8.6.2022;8:29:42;12.00;546580.38;99351.45;-3.20;0.04
22.40;100905.00;8.6.2022;8:29:43;12.00;546580.38;99351.45;-3.10;0.04
22.40;100904.00;8.6.2022;8:29:44;12.00;546580.38;99351.44;-3.10;0.00
22.40;100901.00;8.6.2022;8:29:45;12.00;546580.38;99351.44;-3.10;0.00
22.40;100901.00;8.6.2022;8:29:46;12.00;546580.38;99351.41;-3.20;0.02
22.40;100911.00;8.6.2022;8:29:47;12.00;546580.38;99351.41;-3.20;0.00
22.40;100905.00;8.6.2022;8:29:48;12.00;546580.38;99351.40;-3.30;0.02
22.40;100907.00;8.6.2022;8:29:49;12.00;546580.38;99351.39;-3.30;0.04
22.40;100902.00;8.6.2022;8:29:50;12.00;546580.38;99351.39;-3.30;0.00
22.40;100912.00;8.6.2022;8:29:51;12.00;546580.38;99351.38;-3.30;0.02
22.40;100902.00;8.6.2022;8:29:52;12.00;546580.38;99351.38;-3.20;0.02
22.40;100907.00;8.6.2022;8:29:53;12.00;546580.38;99351.37;-3.20;0.02
22.40;100899.00;8.6.2022;8:29:54;12.00;546580.38;99351.36;-3.10;0.04
22.40;100901.00;8.6.2022;8:29:55;12.00;546580.38;99351.35;-3.10;0.00
22.40;100902.00;8.6.2022;8:29:56;12.00;546580.38;99351.34;-3.00;0.02
22.40;100902.00;8.6.2022;8:29:57;12.00;546580.38;99351.34;-3.00;0.00
22.40;100900.00;8.6.2022;8:29:58;12.00;546580.38;99351.33;-3.00;0.00
22.40;100898.00;8.6.2022;8:29:59;12.00;546580.44;99351.33;-3.00;0.04
22.40;100905.00;8.6.2022;8:30:0;12.00;546580.44;99351.32;-3.00;0.00
22.40;100901.00;8.6.2022;8:30:1;12.00;546580.44;99351.32;-3.00;0.02
22.40;100901.00;8.6.2022;8:30:2;12.00;546580.44;99351.31;-3.10;0.00
22.40;100898.00;8.6.2022;8:30:3;12.00;546580.44;99351.31;-3.20;0.02
22.30;100898.00;8.6.2022;8:30:4;12.00;546580.38;99351.31;-3.20;0.04
22.30;100904.00;8.6.2022;8:30:5;12.00;546580.38;99351.31;-3.30;0.02
22.30;100898.00;8.6.2022;8:30:6;12.00;546580.38;99351.31;-3.40;0.00
22.40;100901.00;8.6.2022;8:30:7;12.00;546580.38;99351.30;-3.60;0.02
22.30;100906.00;8.6.2022;8:30:8;12.00;546580.38;99351.30;-3.80;0.04
22.30;100903.00;8.6.2022;8:30:9;12.00;546580.38;99351.30;-3.90;0.02
22.30;100897.00;8.6.2022;8:30:10;12.00;546580.38;99351.30;-4.00;0.02
22.30;100904.00;8.6.2022;8:30:11;12.00;546580.38;99351.29;-4.10;0.02
22.30;100899.00;8.6.2022;8:30:12;12.00;546580.38;99351.29;-4.30;0.00
22.40;100905.00;8.6.2022;8:30:13;12.00;546580.38;99351.29;-4.30;0.02
22.30;100898.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.40;100897.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.40;100899.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.30;100904.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.30;100898.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.30;100899.00;8.6.2022;8:30:14;12.00;546580.38;99351.29;-4.30;0.02
22.30;100895.00;8.6.2022;8:30:21;12.00;546580.38;99351.29;-4.30;0.13
22.30;100897.00;8.6.2022;8:30:22;12.00;546580.38;99351.29;-4.30;0.02
22.30;100908.00;8.6.2022;8:30:23;12.00;546580.38;99351.29;-4.30;0.00
22.30;100903.00;8.6.2022;8:30:24;12.00;546580.38;99351.29;-4.20;0.00
22.30;100904.00;8.6.2022;8:30:25;12.00;546580.38;99351.30;-4.10;0.02
22.30;100901.00;8.6.2022;8:30:26;12.00;546580.38;99351.30;-4.10;0.02
22.30;100895.00;8.6.2022;8:30:27;12.00;546580.38;99351.30;-4.00;0.02
22.30;100899.00;8.6.2022;8:30:28;12.00;546580.38;99351.31;-4.00;0.02
22.30;100893.00;8.6.2022;8:30:29;12.00;546580.38;99351.31;-3.90;0.00
22.30;100899.00;8.6.2022;8:30:30;12.00;546580.38;99351.31;-3.90;0.00
22.30;100902.00;8.6.2022;8:30:31;12.00;546580.38;99351.31;-3.90;0.00
22.30;100897.00;8.6.2022;8:30:32;12.00;546580.38;99351.31;-3.90;0.00
22.30;100899.00;8.6.2022;8:30:33;12.00;546580.38;99351.31;-3.90;0.02
22.30;100898.00;8.6.2022;8:30:34;12.00;546580.38;99351.31;-3.90;0.00
22.30;100901.00;8.6.2022;8:30:35;12.00;546580.38;99351.31;-4.00;0.04
22.30;100898.00;8.6.2022;8:30:36;12.00;546580.38;99351.30;-4.10;0.02
22.30;100900.00;8.6.2022;8:30:37;12.00;546580.38;99351.30;-4.20;0.00
22.30;100901.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100898.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100897.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100897.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100891.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100890.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100897.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100896.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100896.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100895.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100898.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100904.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100902.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100906.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100904.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100906.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100902.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100900.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100904.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100900.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100897.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100898.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100899.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100897.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100901.00;8.6.2022;8:30:38;12.00;546580.38;99351.30;-4.20;0.00
22.30;100901.00;8.6.2022;8:31:4;12.00;546580.38;99351.32;-4.20;0.00
22.30;100899.00;8.6.2022;8:31:5;12.00;546580.38;99351.31;-4.20;0.02
22.30;100894.00;8.6.2022;8:31:6;12.00;546580.38;99351.31;-4.20;0.00
22.30;100898.00;8.6.2022;8:31:7;12.00;546580.38;99351.30;-3.50;0.00
22.30;100896.00;8.6.2022;8:31:8;12.00;546580.38;99351.30;-3.50;0.02
22.30;100906.00;8.6.2022;8:31:9;12.00;546580.38;99351.29;-3.60;0.02
22.30;100891.00;8.6.2022;8:31:10;12.00;546580.38;99351.29;-3.60;0.04
22.30;100904.00;8.6.2022;8:31:11;12.00;546580.38;99351.29;-3.70;0.04
22.30;100893.00;8.6.2022;8:31:12;12.00;546580.38;99351.29;-3.60;0.02
22.30;100900.00;8.6.2022;8:31:13;12.00;546580.38;99351.28;-3.60;0.02
22.30;100895.00;8.6.2022;8:31:14;12.00;546580.38;99351.28;-3.70;0.11
22.30;100894.00;8.6.2022;8:31:15;12.00;546580.38;99351.28;-3.70;0.00
22.30;100896.00;8.6.2022;8:31:16;12.00;546580.38;99351.28;-3.70;0.06
22.30;100897.00;8.6.2022;8:31:17;12.00;546580.38;99351.28;-3.60;0.04
22.30;100899.00;8.6.2022;8:31:18;12.00;546580.38;99351.28;-3.60;0.11
22.30;100892.00;8.6.2022;8:31:19;12.00;546580.38;99351.28;-3.50;0.04
22.30;100899.00;8.6.2022;8:31:20;12.00;546580.38;99351.28;-3.40;0.04
22.30;100896.00;8.6.2022;8:31:21;12.00;546580.38;99351.27;-3.30;0.04
22.20;100892.00;8.6.2022;8:31:22;12.00;546580.38;99351.28;-3.20;0.04
22.30;100886.00;8.6.2022;8:31:23;12.00;546580.38;99351.28;-3.20;0.02
22.30;100891.00;8.6.2022;8:31:23;12.00;546580.38;99351.28;-3.20;0.02
22.30;100893.00;8.6.2022;8:31:23;12.00;546580.38;99351.28;-3.20;0.02
22.30;100885.00;8.6.2022;8:31:23;12.00;546580.38;99351.28;-3.20;0.02
22.30;100898.00;8.6.2022;8:31:23;12.00;546580.38;99351.28;-3.20;0.02
22.30;100888.00;8.6.2022;8:31:29;12.00;546580.38;99351.28;-3.20;0.00
22.30;100889.00;8.6.2022;8:31:30;12.00;546580.38;99351.28;-3.20;0.02
22.30;100887.00;8.6.2022;8:31:31;12.00;546580.38;99351.27;-3.20;0.02
22.30;100892.00;8.6.2022;8:31:32;12.00;546580.38;99351.28;-3.20;0.00
22.30;100897.00;8.6.2022;8:31:33;12.00;546580.38;99351.28;-3.20;0.00
22.30;100894.00;8.6.2022;8:31:34;11.00;546580.38;99351.28;-3.10;0.06
22.30;100885.00;8.6.2022;8:31:35;12.00;546580.38;99351.28;-3.10;0.02
22.30;100887.00;8.6.2022;8:31:36;12.00;546580.38;99351.28;-3.00;0.00
22.30;100888.00;8.6.2022;8:31:37;12.00;546580.38;99351.29;-2.90;0.02
22.30;100895.00;8.6.2022;8:31:38;12.00;546580.38;99351.29;-2.80;0.00
22.30;100889.00;8.6.2022;8:31:39;12.00;546580.38;99351.30;-2.70;0.04
22.30;100894.00;8.6.2022;8:31:40;12.00;546580.38;99351.30;-2.60;0.02
22.30;100888.00;8.6.2022;8:31:41;12.00;546580.38;99351.31;-2.60;0.04
22.30;100883.00;8.6.2022;8:31:42;12.00;546580.38;99351.32;-2.60;0.02
22.30;100892.00;8.6.2022;8:31:43;12.00;546580.38;99351.32;-2.50;0.04
22.30;100888.00;8.6.2022;8:31:44;12.00;546580.38;99351.33;-2.50;0.07
22.30;100890.00;8.6.2022;8:31:45;12.00;546580.38;99351.34;-2.40;0.04
22.30;100885.00;8.6.2022;8:31:46;12.00;546580.38;99351.34;-2.30;0.00
22.30;100889.00;8.6.2022;8:31:47;12.00;546580.38;99351.34;-2.20;0.02
22.30;100887.00;8.6.2022;8:31:48;12.00;546580.38;99351.35;-2.00;0.02
22.30;100884.00;8.6.2022;8:31:49;12.00;546580.38;99351.35;-1.90;0.00
22.30;100889.00;8.6.2022;8:31:50;12.00;546580.38;99351.35;-1.80;0.02
22.30;100886.00;8.6.2022;8:31:51;12.00;546580.38;99351.35;-1.60;0.00
22.30;100890.00;8.6.2022;8:31:52;12.00;546580.38;99351.35;-1.40;0.02
22.30;100884.00;8.6.2022;8:31:53;12.00;546580.38;99351.35;-1.30;0.00
22.30;100886.00;8.6.2022;8:31:54;12.00;546580.38;99351.35;-1.20;0.02
22.30;100890.00;8.6.2022;8:31:55;12.00;546580.38;99351.35;-1.10;0.02
22.30;100888.00;8.6.2022;8:31:56;12.00;546580.38;99351.34;-1.00;0.02
22.30;100893.00;8.6.2022;8:31:57;12.00;546580.38;99351.34;-1.00;0.02
22.30;100887.00;8.6.2022;8:31:58;12.00;546580.38;99351.34;-1.00;0.02
22.30;100889.00;8.6.2022;8:31:59;12.00;546580.38;99351.34;-1.00;0.02
22.30;100884.00;8.6.2022;8:32:0;12.00;546580.38;99351.34;-0.90;0.00
22.30;100889.00;8.6.2022;8:32:1;11.00;546580.38;99351.33;-0.90;0.00
22.30;100893.00;8.6.2022;8:32:2;11.00;546580.38;99351.34;-0.90;0.02
22.30;100889.00;8.6.2022;8:32:3;11.00;546580.38;99351.34;-0.90;0.09
22.30;100891.00;8.6.2022;8:32:4;12.00;546580.31;99351.34;-0.90;0.04
22.30;100893.00;8.6.2022;8:32:5;11.00;546580.31;99351.34;-0.90;0.02
22.30;100890.00;8.6.2022;8:32:6;11.00;546580.31;99351.35;-0.90;0.02
22.30;100891.00;8.6.2022;8:32:7;11.00;546580.31;99351.36;-0.80;0.04
22.30;100892.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.30;100894.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.30;100888.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.30;100895.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.30;100896.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.30;100893.00;8.6.2022;8:32:8;11.00;546580.31;99351.37;-0.70;0.04
22.40;100893.00;8.6.2022;8:32:15;11.00;546580.25;99351.41;-0.70;0.02
22.30;100897.00;8.6.2022;8:32:16;11.00;546580.25;99351.42;-0.70;0.00
22.40;100891.00;8.6.2022;8:32:17;12.00;546580.25;99351.42;-0.10;0.02
22.40;100896.00;8.6.2022;8:32:18;12.00;546580.25;99351.42;0.00;0.04
22.40;100894.00;8.6.2022;8:32:19;12.00;546580.25;99351.42;0.00;0.04
22.40;100893.00;8.6.2022;8:32:20;12.00;546580.25;99351.44;0.10;0.06
22.30;100892.00;8.6.2022;8:32:21;12.00;546580.25;99351.44;0.20;0.02
22.40;100896.00;8.6.2022;8:32:22;12.00;546580.25;99351.44;0.30;0.04
22.30;100892.00;8.6.2022;8:32:23;12.00;546580.25;99351.44;0.30;0.00
22.40;100895.00;8.6.2022;8:32:24;12.00;546580.25;99351.44;0.40;0.04
22.30;100892.00;8.6.2022;8:32:25;12.00;546580.25;99351.44;0.40;0.02
22.40;100891.00;8.6.2022;8:32:26;12.00;546580.25;99351.44;0.40;0.02
22.40;100892.00;8.6.2022;8:32:27;12.00;546580.25;99351.45;0.40;0.04
22.40;100892.00;8.6.2022;8:32:28;12.00;546580.25;99351.45;0.40;0.00
22.40;100893.00;8.6.2022;8:32:29;12.00;546580.25;99351.45;0.30;0.02
22.40;100895.00;8.6.2022;8:32:30;12.00;546580.25;99351.45;0.30;0.02
22.40;100895.00;8.6.2022;8:32:31;12.00;546580.25;99351.45;0.20;0.04
22.40;100887.00;8.6.2022;8:32:32;12.00;546580.25;99351.45;0.20;0.02
22.40;100888.00;8.6.2022;8:32:33;12.00;546580.25;99351.45;0.10;0.04
22.40;100891.00;8.6.2022;8:32:34;12.00;546580.25;99351.45;0.00;0.00
22.40;100887.00;8.6.2022;8:32:35;12.00;546580.25;99351.45;-0.20;0.00
22.40;100890.00;8.6.2022;8:32:36;12.00;546580.31;99351.45;-0.40;0.00
22.40;100891.00;8.6.2022;8:32:37;12.00;546580.31;99351.45;-0.50;0.02
22.40;100891.00;8.6.2022;8:32:38;12.00;546580.31;99351.45;-0.60;0.00
22.30;100885.00;8.6.2022;8:32:39;12.00;546580.31;99351.45;-0.70;0.04
22.40;100889.00;8.6.2022;8:32:40;12.00;546580.31;99351.45;-0.80;0.04
22.40;100888.00;8.6.2022;8:32:41;12.00;546580.31;99351.45;-1.00;0.00
22.40;100890.00;8.6.2022;8:32:42;12.00;546580.31;99351.45;-1.00;0.04
22.40;100886.00;8.6.2022;8:32:43;12.00;546580.31;99351.45;-1.00;0.02
22.40;100888.00;8.6.2022;8:32:44;12.00;546580.31;99351.45;-1.10;0.02
22.40;100892.00;8.6.2022;8:32:45;12.00;546580.31;99351.45;-1.20;0.02
22.40;100889.00;8.6.2022;8:32:46;12.00;546580.31;99351.45;-1.20;0.02
22.40;100892.00;8.6.2022;8:32:47;12.00;546580.31;99351.45;-1.30;0.04
22.40;100892.00;8.6.2022;8:32:48;12.00;546580.31;99351.46;-1.30;0.02
22.40;100892.00;8.6.2022;8:32:49;12.00;546580.31;99351.46;-1.30;0.02
22.40;100894.00;8.6.2022;8:32:50;12.00;546580.31;99351.46;-1.30;0.02
22.40;100884.00;8.6.2022;8:32:51;12.00;546580.31;99351.46;-1.20;0.04
22.40;100887.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100888.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100890.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100891.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100899.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100892.00;8.6.2022;8:32:52;12.00;546580.31;99351.46;-1.10;0.04
22.40;100892.00;8.6.2022;8:32:58;12.00;546580.25;99351.45;-1.10;0.02
22.40;100894.00;8.6.2022;8:33:0;12.00;546580.25;99351.42;-1.10;0.02
22.40;100887.00;8.6.2022;8:33:1;12.00;546580.25;99351.42;-1.10;0.02
22.40;100894.00;8.6.2022;8:33:2;12.00;546580.25;99351.41;-1.00;0.00
22.40;100895.00;8.6.2022;8:33:3;12.00;546580.25;99351.41;-1.10;0.02
22.40;100890.00;8.6.2022;8:33:4;12.00;546580.25;99351.40;-1.10;0.02
22.40;100891.00;8.6.2022;8:33:5;12.00;546580.25;99351.40;-1.10;0.02
22.40;100896.00;8.6.2022;8:33:6;12.00;546580.25;99351.39;-1.10;0.00
22.40;100892.00;8.6.2022;8:33:7;12.00;546580.25;99351.39;-1.00;0.00
22.40;100899.00;8.6.2022;8:33:8;12.00;546580.25;99351.39;-0.90;0.02
22.40;100904.00;8.6.2022;8:33:9;12.00;546580.25;99351.39;-0.80;0.04
22.40;100896.00;8.6.2022;8:33:10;12.00;546580.25;99351.39;-0.60;0.00
22.40;100897.00;8.6.2022;8:33:11;12.00;546580.25;99351.39;-0.40;0.06
22.40;100893.00;8.6.2022;8:33:12;12.00;546580.25;99351.39;-0.30;0.04
22.40;100897.00;8.6.2022;8:33:13;12.00;546580.25;99351.40;-0.20;0.04
22.40;100894.00;8.6.2022;8:33:14;12.00;546580.25;99351.40;-0.30;0.07
